id,text,ann1_lv1,ann1_lv2,ann1_lv3,ann2_lv1,ann2_lv2,ann2_lv3,keyword,source,title,label
###,你真是个体贴的媳妇，回去还能陪公婆聊天活跃气氛，社恐羡慕,0,,,0,,,弱势地位群体,知乎,为什么许多年轻人不喜欢回弱势地位群体过年了？,0
###,论纳粹德国的腐败和反腐,1,1,,1,1,,弱势地位群体,知乎,你看得起弱势地位群体么？,0
###,谈收入时人口是福利谈福利时人口是负担。干活的时候嫌人少吃饭的时候嫌人多。,1,2,,1,2,,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,可不是嘛[大笑]这么高的工资还找不到人，可把我们领导急坏了?,1,1,,0,,,弱势地位群体,知乎,中国有 14 亿人，为何工厂还会陷入用工荒？,0
###,你这属于婆媳矛盾，跟问题相关性不大吧。,0,,,0,,,弱势地位群体,知乎,为什么许多年轻人不喜欢回弱势地位群体过年了？,0
###,你婆家是啥乡下啊，我这一直住乡下的人觉得也还好吧我对生活设施也是比较挑剔的哎,0,,,0,,,弱势地位群体,知乎,为什么许多年轻人不喜欢回弱势地位群体过年了？,0
###,起码弄个缓刑啊！拘留五天跟表扬也没啥区别,1,3,1,1,3,1,老人,知乎,网络上是否夸大了老人带娃的危害?,3
###,女拳癌真的只会帮助bitch,1,1,,1,1,,弱势地位群体,知乎,疑似阿里女员工案张某妻子发声「弱势群体不能只看性别，相信法律会还我丈夫一个公道」，事情可能会如何发展？,0
###,学新闻的觉得，可能没用,0,,,0,,,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,换个角度想，能找到这么多作为佐证的资料，说明不是钓鱼的,1,3,2,1,3,2,单亲家庭,知乎,好累啊，有没有能接受带个孩子的单亲家庭？,1
###,人际交往中千万不要把姿态放低，人的本性是慕强的，如果你以低姿态示人，他就真的以为他比你的价值高。你就做你自己就行了，不装逼也不要谦卑!透了,1,3,2,1,3,2,弱势地位群体,知乎,什么样的人容易被人欺负？,1
###,善良没错，懦弱是原罪。现实就是越是懦弱的人的善良越是被最深的恶意与嘲讽对待哈哈?人心就是这样的不管是亲人还是陌生人都是这样,1,2,,1,3,2,弱势地位群体,知乎,什么样的人容易被人欺负？,0
###,希望题主能深刻理解答主的回答，平衡好学习和娱乐。身边学校发生的“父母皆农民，辛苦供孩子上大学，孩子却沉迷游戏挂科过度被退学，父母苦苦哀求“类似例子也不少了。说实话一直不怎么能够理解这帮人怎么想的[衰],1,3,2,1,3,2,儿童,知乎,弱势地位群体家的孩子不能拥有娱乐吗？,1
###,人老了，没有经济收入，自己身边同龄人逐渐去世，人就会有一种暮气，也就是负能量。不管和你说啥，少有积极的正能量，都是哀叹抱怨。就让年轻人愿意沟通的意愿，越来越低,1,1,,1,1,,老人,知乎,为什么现在很多人对家里的老人都感到很反感？,0
###,我就讨厌那种什么都没经历过什么都不知道的人在那替我烂好心,1,1,,1,1,,儿童,知乎,被儿童过的人后来都怎么样了？,0
###,那个所谓朋友一家子都不是东西，早晚遭报应,1,1,,1,1,,伤残人员,知乎,失去下肢是怎么生存的？,0
###,这学校，真让人没法说,0,,,1,1,,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,这不就是典型的弹性标准吗,0,,,0,,,儿童,知乎,蜜雪冰城非法雇佣15岁的辍学女儿童被罚1.25万元，这是帮助了她还是害了她呢？,0
###,这个学校差不多彻底凉了，今年高考不会有啥生源哈哈哈哈哈,1,1,,1,1,,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,它怎么不写中华民国呢[为难],1,2,,1,2,,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,任何一个变数都能改变人生的轨迹,1,3,4,1,3,2,儿童,知乎,弱势地位群体家的孩子不配旅游吗？,1
###,各个单位不都这样做么，协警什么的不就这个意思，便宜，好用，上次消防抱着喷火的煤气罐跑的临时工，不也是曝光后才给转正的么，他是被爆出来了，多得去没这么大功劳的就只能做比正式工累的活，拿比正式工少的工资，每次看到这种事就想骂共产党,1,1,,1,1,,弱势地位群体,知乎,你看得起弱势地位群体么？,0
###,还禁止有心脏病的人从事建筑行业呢，你怎么不说这事剥夺公民就业权利？,1,2,,1,3,1,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,3
###,感觉内心气不打一出来，但是又无能为力，国之悲哀,1,3,3,1,3,3,弱势地位群体,知乎,你看得起弱势地位群体么？,0
###,我们有选择快乐的权利！,0,,,0,,,弱势地位群体,知乎,没钱，怎么才能快乐？,0
###,别洗白这个吉普赛，她是个liar。她没有承认合谋杀人而是把杀人的罪名全部推到了男友头上，进了监狱立马甩了这个所谓的男友虽然她确实很可怜，但是事实上自己的行为也确实有问题，我看截图楼主应该也是看了纪录片的。纪录片一开始就是她推卸杀人责任的部分，检察官还再三询问确认了的。,1,2,,1,1,,普通人,知乎,有哪些让人同情的普通人？,0
###,中国擅长对抗外敌，不擅长清除内鬼。,1,1,,1,2,,妇女,知乎,你怎么看微博上「和颐酒店女生遇袭」这件事,0
###,别看现在蝇头小利，非法移民多了迟早爆[机智],1,1,,1,1,,弱势地位群体,知乎,中国境内有多少来自他国的弱势地位群体？,0
###,作为病人如果能摆正心态接受病情配合治疗结局会好很多。我公布了我的心理疾病后，我身边的大多数人也没见得对我有什么歧视。,0,,,0,,,伤残人员,知乎,有心理问题的人，值不值得同情和关心？,0
###,每日一赞，送太师上路[大笑],0,,,0,,,弱势地位群体,知乎,很多下岗职工妻子为生活所迫去卖身，为什么更贫困的农民没有这种现象呢？,0
###,哇塞，你打她了？好开心惊喜惊喜惊喜惊喜],0,,,0,,,儿童,知乎,被儿童过的人后来都怎么样了？,0
###,说的在理，总有些人啊，喜欢暗地里把矛盾转移到敏感的地方去，真正亟待解决的问题被隐藏起来,1,2,,1,2,,弱势地位群体,知乎,“弱势地位群体”面馆就餐被拒你怎么看？,0
###,很中肯的答案生命的转折点很多，微小的一件事可能就是。所以，自己把握,0,,,0,,,儿童,知乎,弱势地位群体家的孩子不配旅游吗？,0
###,建议离婚或者改变现状抱怨伤害的永远是自己方。,1,3,1,1,3,1,弱势地位群体,知乎,为什么许多年轻人不喜欢回弱势地位群体过年了？,3
###,活着浪费空气[惊喜]是这个意思吧,1,2,,1,2,,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,未经他人苦，莫劝他人善,1,3,4,1,3,2,儿童,知乎,被儿童过的人后来都怎么样了？,1
###,说的非常的对，我就是这样的一个人，因为看不开，懦弱的自己，想要去改变，去变优秀，结果把自己搞得很差，现在的我，只能欣然的接受自己，接受自己的不完美，认清现实，好好的变强大，保护好自己，,0,,,0,,,弱势地位群体,知乎,什么样的人容易被人欺负？,0
###,校园暴力绝不能小视,1,3,2,1,3,2,儿童,知乎,儿童的严重程度被夸大了吗？,1
###,既然如此为啥还推迟退休呢？,0,,,0,,,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,配钥匙不？你配吗？配几把?,1,2,,1,2,,妇女,知乎,当今社会，舆论上到底男性是弱势群体还是妇女是弱势。？,0
###,差点哭出来，心疼，感动~加油，小伙子,0,,,1,3,3,伤残人员,知乎,失去下肢是怎么生存的？,0
###,感觉自己应该是焦虑吧大晚上的躺床上就想各种负面的事情，实在受不了了开始刷知乎。一会再回去睡觉估计又要为刷知乎这件事纠结半天。还是刷到明天早上困得不行的时候好了，这样可以秒睡。,0,,,0,,,伤残人员,知乎,有心理问题的人，值不值得同情和关心？,0
###,一点都不激进，明明就是纯纯的现实描述,0,,,0,,,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,这几个人也是傻，不怕半夜被人榔了,1,2,,1,2,,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,家有70多岁大爷每天搞事情很崩溃这段时间怀疑70岁老母出轨，天天大吵大闹,0,,,0,,,老人,知乎,说一说家里有一个老年痴呆症的老人是一种怎样的体验,0
###,直接去全国人大官网，提意见还是可以,0,,,1,3,2,妇女,知乎,妇女权益保障法迎来大修，其中有哪些细节值得关注？,0
###,恩，看来你能代表北京人。bytheway.我女友是北京土著。,1,1,,1,1,,弱势地位群体,知乎,网络上对北京人的诋毁是否是外地弱势群体的一种泄愤,0
###,多看看比尔盖茨推荐的《事实》这本书吧，里面有实验，成绩分布，取值等等，统计的结果明明是男女学习差不多。你一句“我知道”就秒了统计学，你这么牛逼，你知道的就是真理，定义一切结果，直接把米国灭了好不好啊，起码也算做点贡献,1,2,,1,2,,妇女,知乎,为什么很多妇女自己身为女人却依然重男轻女？,0
###,楼主，可以部分转载吗？本人不用于商业且著名转载知乎。,0,,,0,,,弱势地位群体,知乎,你看得起弱势地位群体么？,0
###,过度的集体主义导致个体利益被忽略,1,3,2,1,3,2,妇女,知乎,如何看待轮椅上的小仙女陈小平因无障碍坡道坡度太高而导致轮椅侧翻，摔倒后重伤去世一事？,1
###,[捂脸]这是在找接盘侠哦~,0,,,1,1,,单亲家庭,知乎,好累啊，有没有能接受带个孩子的单亲家庭？,0
###,元首棺材板压不住了,0,,,0,,,弱势地位群体,知乎,欧洲弱势地位群体问题最终可能会发酵成什么样子？,0
###,我发现所有的大学几乎都一样一遇到问题就开始封锁消息,0,,,0,,,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,那后来不是也被抓了吗，其实最怕的是贪一辈子也没抓到他,1,2,,0,,,弱势地位群体,知乎,你看得起弱势地位群体么？,0
###,去欧洲旅游那会儿感觉街上怎么那么多断胳膊断腿的，现在想想其实是我们国家全待在家里了,1,1,,0,,,妇女,知乎,如何看待轮椅上的小仙女陈小平因无障碍坡道坡度太高而导致轮椅侧翻，摔倒后重伤去世一事？,0
###,你也是经历者啊。虽然被欺凌已经是过去，但给心理上留下的回避人格却一直影响着现在的表现，我现在再找方法解开十几年前初一时被团体欺凌的那个结，需要对过去重新认知，获得理解，以便更加积极地应对现在和未来。,0,,,1,1,,儿童,知乎,被儿童过的人后来都怎么样了？,2
###,要让她们不需要卖也能活下去啊。我们喷的是这个。,1,3,3,1,3,3,儿童,知乎,蜜雪冰城非法雇佣15岁的辍学女儿童被罚1.25万元，这是帮助了她还是害了她呢？,0
###,深有体会，一群人围殴一个人算是比较文明的，我看过网上曝出来一群未成年人在路上围着两个素不相识的男孩子让他们两个舌吻！未成年人恶起来是非常恐怖的事情，没有底线，有时候我都觉得这些未成年人不该被法律保护。,1,1,,1,1,,儿童,知乎,儿童的严重程度被夸大了吗？,0
###,如果小时候被村里大叔猥亵过，长大后告诉妈妈，她却不相信并说我神经有问题，以至于我现在讨好型，并且跟前男友处不好，跟现老公也不知道怎么相处，他们都只会越来越觉得我很好欺负，越来对我越不好。我在努力让自己正常，但我知道自己不正常。,0,,,0,,,弱势地位群体,知乎,什么样的人容易被人欺负？,0
###,唉，总结做人很难,1,3,3,1,3,3,弱势地位群体,知乎,什么样的人容易被人欺负？,0
###,现在这件事是不是学校也想用这方法威胁当事人，为的学位。要是热度下去了，一个普通家庭哪抗得过学校啊，唉,1,3,3,1,3,3,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
