id,文本,文章名,最终标注,来源,检索关键词
#####,我姐姐的不幸，我真有报复心,给李添启解答，“添启！你觉得谁应该先爱你？？你爸爸妈妈对吧！你的生命是爸妈创造的，你的名字是你爸妈取的，责任在家庭中你爸爸应该付出更多！可惜事与愿违，你爸差不多是脑子一热与你同父异母妈妈离婚跟你亲妈结婚！几年后你出世还没学会走路就离婚了，你是单亲家庭。那时候你还是婴儿，你爸爸的兄弟你大叔绝情告你妈妈还债。后来你妈妈确实不应该还债，因为法院站在你妈妈这边！你几岁时原本是你爸爸要养你，可是把你给公公婆婆养……在你读书时你清楚你的两个哥哥是你的好哥哥吗？你的读书成绩为什么这么差，我不清楚你在你爸爸那边是怎么经历的，坦白说你爸爸都不见得爱你，凭什么舅舅我爱你。我们这边是外婆与舅舅的地方，你外甥不像一个家庭，而是头脑一热的结晶。我可怜你妈妈这辈子的不幸,0,微博,单亲家庭
#####,太惨了，连环骗，一年的坏运气都在那天用完了。,,0,微博,普通人
#####,我也一样 思想敏感肢体四级残疾 20岁 感觉自己没用 真的就跟废物一样 整天抑郁 有种轻生的想法,https://www.zhihu.com/answer/1867690098,0,知乎,伤残人员
#####,致敬每一个热爱生活的人，希望社区能好好帮扶他们,,0,微博,弱势地位群体
#####,看怎么睡…打地铺可以…来自阳了40度的人发言,【投稿】姐妹们好！想问一下男朋友妈妈阳康之后还是感觉有点不舒服，所以晚上让男朋友陪她一起睡觉是正常的吗（单亲家庭，分被子，男朋友说上次和妈妈一起睡是初中，目前大一） ,0,微博,单亲家庭
#####,农村代课老师一样啊！连当地最低工资都不给，没有五险一金，没有任何保障，甚至合同都不签。,你看得起弱势地位群体么？,1,知乎,弱势地位群体
#####,打不起就躲吧,,1,微博,儿童
#####,卧槽，你这简直就是杀人诛心啊,好累啊，有没有能接受带个孩子的单亲家庭？,0,知乎,单亲家庭
#####,我作证我妈妈就是外包给第三方公司的弱势地位群体,你看得起弱势地位群体么？,0,知乎,弱势地位群体
#####,这么大年纪了，还想做这些事,,1,微博,老人
#####,我带薪半个月躺平,有送我衣服美妆护肤品的闺蜜，也有陪我一起干饭的集美，我也算是一个幸福的中年妇女了，和干饭人一起带薪撸个串，终于吃到了传说中的螺狮粉锅底串串，超级满足~ ,0,微博,妇女
#####,因为社会是客观存在的，但社会意识是虚构的。,https://www.zhihu.com/answer/1551651479,0,知乎,普通人
#####,不要把自己活得像落难者一样，急着告诉所有人你的不幸。总有一天你会发现，酸甜苦辣要自己尝，漫漫人生要自己过，你所经历的在别人眼里都是故事，也别把所有的事都掏心掏肺的告诉别人，成长本来就是一个孤立无援的过程，你要努力强大起来，然后才能独当一面。,?#阳光信用#  ?#每日一善#自尊，自立，自强，自信。健全人可以活出精彩的人生，残疾人也可以活出精彩的人生。我们每个人都要珍惜生命、追求健康，努力创造无愧于时代的精彩人生。,1,微博,伤残人员
#####,很喜欢这种有烟火气的电影,《抬头见喜》是一部充满了温情、感动与励志的影片。它以普通人的现实困境为主线，关注了普通人的喜怒哀乐，风格轻松，节奏明快，剧情丰实，人物饱满，主题明确，非常适合春节期间的合家欢氛围。对笔者个人而言，更容易在《不低头的熊》中找到共鸣。这不仅仅因为这个故事有笔者喜欢的潘斌龙、龚蓓苾、魏翔等实力派，还因为笔者在男主遭遇危机逆境选择坚强面对的过程中，看到了自己的所经所历，共情之力也因此油然而生。小人物的乐观坚韧、小家庭的温馨和谐，让人笑着笑着就哭了。尤其是男主身上那股不低头不放弃勇追梦敢坚持的劲儿，犹若一股暖流在寒冬之际沁人心脾，动人心魂，催人奋进，砥砺前行。#电影抬头见喜##老一辈的爱情观有多不一样#,0,微博,普通人
#####,网友管的也太宽了再说了男孩子长个比较晚也没什么上了大学依然能长个,董洁儿子，因为身高，引发热议！许久没有露面的董洁带着13岁的儿子现身机场，两人打扮的十分低调，儿子顶顶看见镜头有些刻意回避，他的身高已经和妈妈一样高，不过网友们却提出了质疑～有网友留言说：董洁身高160，儿子和她身高差不多，13岁的男孩这个身高其实有点不太理想，有点矮了吧？咋感觉她儿子有点胆小，走路驼背，缩着肩不自信的表现啊！长那么帅，有个那么美的妈妈，演技超级棒的爸爸，应该大大方方、自信满满才是！还有网友说：虽然离了婚，但大人之间老死不相往来，没必要让孩子不跟自己的爸爸来往，无法理解董洁的行为，反而让儿子变成了妈宝男，气质太忧郁了～13岁的顶顶长相帅气，尤其是一双眼睛很像爸爸潘粤明。综艺节目里，妈妈董洁对儿子控制欲太强，单亲家庭长大导致孩子的性格也会受到影响，如今顶顶面对镜头小心翼翼不自信的表现，董洁真应该好好想想教育方式了！网友都说13岁的男孩身高160太矮了，你们觉得呢？,0,微博,单亲家庭
#####,谁提的让他自己先穿给大家看,#天津#@菜酱阿鱼：公司（前公司，已离职）妇女节当天给我们四个女员工发了礼物，一个睡衣还有一个小的香薰，睡衣如下图，公司两位女领导说是大领导给我们买的（大领导是单身油腻男），所以说这个我心里就有点膈应，但也没多说什么，送礼物的时候也一直让我们回去穿了拍照，我们就当玩笑，也没在意，结果当天晚上在公司大群发这种消息，我也没回复，觉得很不舒服，第二天去公司，把我另外两个同事拉进办公室（就是睡衣没拿回家的），强迫人家在他们办公室换睡衣，还在一旁笑，我们都能听得见，我们在外面坐着，还有男员工，跟他们办公室就隔了一层磨砂玻璃门，真的很尴尬，很无语，这不是纯纯的职场霸凌是什么。,0,微博,妇女
#####,为啥没发现的时候不能做出这些选择，被发现了才恳请原谅。出轨跟家暴一样，只有一次和无数次。,我和老公已经分开30天了，我实在是想他，就请假去老公宿舍。晚上，老公抱着我，我感觉背后有点湿，我知道是他哭了。沉默许久，老公终于开口说：“对不起，能不能再给我一次机会？只要你不离婚，我可以把房子，车子都给我，工资卡上交，随时查岗。”我35岁，有2个孩子。前两年，老公被外派到其他城市工作。因为仅1个小时的高铁路程，刚开始我还经常带孩子周末去找他。可是时间一长，我带着孩子，同时又在工作，真的有一种窒息的感觉。这次实在忍不住，把两个孩子放在婆家，请假去找老公，打算跟他好好谈一谈，让他尽早调回到家这边。不料我却看见他跟一个女人在烛光晚餐！原来，他不想回家工作，是为了这个女人。老公一看见我，顿时慌乱了，赶紧让那女人走。我静静坐在沙发上，一言不发，像一个提线木偶。晚上，他一直抱着我，不停地对我说对不起，是他没能照顾好我们，如果给他一次机会，只要我不愿意跟他离婚，他会跟那个女人切断联系，也会向公司提出申请，调回家里。他会把房子，车子都给我，工资卡上交，随时查岗。距离那天已经5天了，这段时间，我还是不敢相信他的背叛，想到自己这么多年的付出，我也痛苦不堪。我想如果没有孩子，又或许我能年轻一点，可能我会立刻就跟老公离婚。可是我的两个孩子还小，我并不想他们两个生活在单亲家庭。陌阳老师，你说为了孩子，我是不是该原谅他？冉庭希：女士，你好，听了你的讲述，我很心疼你。最近两年，你不仅要忍受着老公不在身边的痛苦，还要独自承担起家庭的责任，你真的很不容易。但没想到，在你如此付出的过程中，老公竟然背叛了你，这无疑是对你的巨大打击，你心里的纠结、痛苦，我都能理解，希望我的回答对你有所帮助。首先，你问我要不要原谅老公？如果你决定跟老公离婚，我也会支持你的决定。但如果你还想再给老公一次机会，那么原谅可是必经的一步。但是，你选择原谅他的时候，要抓准时机，千万不要为了原谅而原谅，也不要为了老公能够回来就原谅他。那么，该如何原谅老公呢，我给你以下三点建议参考。一、不要在第一时间告诉老公，你原谅了他。在你的描述里并未看出你老公祈求原谅，这时正好处于矛盾刚爆发的阶段。一方面你心中的恶气、痛苦都还没消下去，如果为了保全家庭而轻易答应原谅，只会让你更委屈难过，而且时间越久，心中的苦楚就越多，这种苦楚足以毁掉一个女人的一生。另外一方面是你轻易原谅他的时候，老公可能不但不感激你，反而会怀疑你对他的感情，毕竟他知道自己伤害了你，你却这么容易就放下。同时也可能给你老公造成误解，让他以为只要自己最终回家，你就会原谅他，他就会认为现在继续跟那女人藕断丝连也没关系。二、原谅他之前，需要把你的内心真实的感受告诉他。你一定要及时告诉老公你现在心里的想法，这样他可以知道你在这个家庭付出了多少，清晰了解他的背叛对你、对家庭产生多大的伤害。千万不要以为你什么都不说老公就能理解你。唯有你们一次次的交流，老公才会听到你的心声，才会开始理解、认同你。三、给彼此一个时间来修复感情。一方面，原谅并不是简单的口头上的承诺。就像你说的，你或许会因为孩子原谅老公，但如果没有给自己时间去释放负性情绪，打心底接受老公背叛的事实，即使老公回归了家庭，也很容易因为一点小事，触发你心里的禁忌，让两人的关系更加容易陷入冲突。原谅是一个很痛苦的过程，在这过程中，你可能会有对过去、未来的消极想法，甚至不自觉地回忆老公和那个女人相处的细节，而且这些细节会一次又一次折磨你的心。所以说要真正做到原谅老公并不是一件容易的事情，需要时间和方法去帮助你从痛苦里彻底走出来。如果你也有同样的感情问题或者婚姻危机，可以发私信给我，详细跟我说说，我来帮你分析。,3,微博,单亲家庭
